,Date and Time,User id,UserName,Tweet,URL,Hashtags and Mention,No. of Retweet
0,2022-05-06 11:08:57+00:00,1522533875620016128,"User(_api=<tweepy.api.API object at 0x00000236172D21F0>, _json={'id': 3227797142, 'id_str': '3227797142', 'name': 'Touseef Hussain (He/Him)', 'screen_name': 'Hussaint789', 'location': 'New Delhi', 'description': 'ECR 🇮🇳, seeking new Opportunities-Phytopathology-(Fungi, Bacteria, Nematodes, Virus), Plant pathogens,🥔🍅🍊🔍🔬🦠🧬🧫🧪', 'url': 'https://t.co/4F5QciZ3PW', 'entities': {'url': {'urls': [{'url': 'https://t.co/4F5QciZ3PW', 'expanded_url': 'https://scholar.google.co.in/citations?user=wveFKCIAAAAJ&hl=en', 'display_url': 'scholar.google.co.in/citations?user…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 568, 'friends_count': 1708, 'listed_count': 7, 'created_at': 'Wed May 27 03:04:35 +0000 2015', 'favourites_count': 35568, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 12155, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1147767982749208576/SGdAG0rI_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1147767982749208576/SGdAG0rI_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3227797142/1643018173', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=3227797142, id_str='3227797142', name='Touseef Hussain (He/Him)', screen_name='Hussaint789', location='New Delhi', description='ECR 🇮🇳, seeking new Opportunities-Phytopathology-(Fungi, Bacteria, Nematodes, Virus), Plant pathogens,🥔🍅🍊🔍🔬🦠🧬🧫🧪', url='https://t.co/4F5QciZ3PW', entities={'url': {'urls': [{'url': 'https://t.co/4F5QciZ3PW', 'expanded_url': 'https://scholar.google.co.in/citations?user=wveFKCIAAAAJ&hl=en', 'display_url': 'scholar.google.co.in/citations?user…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=568, friends_count=1708, listed_count=7, created_at=datetime.datetime(2015, 5, 27, 3, 4, 35, tzinfo=datetime.timezone.utc), favourites_count=35568, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=12155, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme13/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme13/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1147767982749208576/SGdAG0rI_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1147767982749208576/SGdAG0rI_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/3227797142/1643018173', profile_link_color='19CF86', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])","['RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt', 'RT  MSc in Data Science Scholarships University of Birmingham in the UK\n\nAward 10000\n\nDeadline June 3 2022\n\nDetails htt']",Twitter for Android,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SummerOkibe', 'name': '𝑆𝑢𝑚𝑚𝑒𝑟 𝑂𝑘𝑖𝑏𝑒', 'id': 861162740, 'id_str': '861162740', 'indices': [3, 15]}], 'urls': []}",80
